20210615153840577,3727.04802,12639.42477,1.57
20210615153840675,3727.04804,12639.42479,1.57
20210615153840777,3727.04806,12639.42481,1.57
20210615153840874,3727.04807,12639.42482,1.57
20210615153840981,3727.04810,12639.42484,1.57
20210615153841078,3727.04812,12639.42486,1.57
20210615153841173,3727.04813,12639.42487,1.57
20210615153841264,3727.04815,12639.42488,1.40
20210615153841375,3727.04816,12639.42490,1.40
20210615153841476,3727.04817,12639.42491,1.40
20210615153841578,3727.04818,12639.42492,1.40
20210615153841679,3727.04820,12639.42492,1.40
20210615153841782,3727.04821,12639.42495,1.40
20210615153841879,3727.04821,12639.42494,1.40
20210615153841979,3727.04822,12639.42494,1.40
20210615153842098,3727.04824,12639.42496,1.40
20210615153842282,3727.04825,12639.42497,1.40
20210615153842385,3727.04826,12639.42498,1.40
20210615153842484,3727.04828,12639.42501,1.40
20210615153842580,3727.04829,12639.42500,1.40
20210615153842678,3727.04830,12639.42501,1.40
20210615153842793,3727.04831,12639.42502,1.40
20210615153842983,3727.04831,12639.42502,1.40
20210615153843100,3727.04832,12639.42503,1.40
20210615153843295,3727.04834,12639.42504,1.40
20210615153843487,3727.04836,12639.42506,1.40
20210615153843598,3727.04837,12639.42508,1.40
20210615153843778,3727.04841,12639.42509,1.57
20210615153843879,3727.04844,12639.42511,1.57
20210615153843967,3727.04848,12639.42513,1.57
20210615153844094,3727.04854,12639.42516,1.57
20210615153844281,3727.04864,12639.42514,1.57
20210615153844378,3727.04869,12639.42513,1.57
20210615153844480,3727.04876,12639.42508,1.57
20210615153844583,3727.04886,12639.42507,1.57
20210615153844685,3727.04891,12639.42500,1.57
20210615153844783,3727.04900,12639.42496,1.57
20210615153844885,3727.04909,12639.42490,1.57
20210615153844982,3727.04917,12639.42485,1.57
20210615153845084,3727.04923,12639.42475,1.40
20210615153845182,3727.04930,12639.42469,1.40
20210615153845273,3727.04940,12639.42463,1.40
20210615153845370,3727.04945,12639.42459,1.40
20210615153845481,3727.04949,12639.42450,1.40
20210615153845581,3727.04955,12639.42444,1.40
