20210611160303321,0,0,630,0
20210611160303323,-13.2,0,630,0
20210611160303331,-13.2,0,630,0
20210611160303333,-13.2,0,630,0
20210611160303340,-13.2,0,630,0
20210611160303343,-13.1,0,630,0
20210611160303347,-13.1,0,630,0
20210611160303352,-13.1,0,629.5,0
20210611160303354,-13.1,0,629.5,0
20210611160303362,-13.1,0,627,0
20210611160303366,-13.1,0,627,0
20210611160303371,-13.1,0,627,0
20210611160303373,-13.1,0,627,0
20210611160303382,-13.1,0,627,0
20210611160303384,-13.1,0,627,0
20210611160303391,-13.1,0,622,0
20210611160303393,-13.2,0,622,0
20210611160303401,-13.2,0,622,0
20210611160303403,-13.1,0,622,0
20210611160303411,-13.1,0,623,0
20210611160303413,-13.1,0,623,0
20210611160303421,-13.1,0,623,0
20210611160303423,-13.1,0,623,0
20210611160303431,-13.1,0,623,0
20210611160303434,-13.1,0,623,0
20210611160303440,-13.1,0,625,0
20210611160303443,-13.2,0,625,0
20210611160303444,-13.2,0,625,0
20210611160303451,-13.2,0,624.5,0
20210611160303453,-13.2,0,624.5,0
20210611160303461,-13.2,0,624.5,0
20210611160303463,-13.2,0,624.5,0
20210611160303468,-13.2,0,624.5,1
20210611160303471,-13.2,0,624.5,1
20210611160303473,-13.1,0,624.5,1
20210611160303482,-13.1,0,624.5,1
20210611160303483,-13.1,0,624.5,1
20210611160303491,-13.1,0,624,1
20210611160303493,-13.2,0,624,1
20210611160303501,-13.2,0,624,1
20210611160303503,-13.2,0,624,1
20210611160303511,-13.2,0,624,1
20210611160303513,-13.1,0,624,1
20210611160303521,-13.1,0,623,1
20210611160303523,-13.2,0,623,1
20210611160303531,-13.2,0,623,1
20210611160303533,-13.1,0,623,1
20210611160303541,-13.1,0,624,1
20210611160303543,-13.2,0,624,1
20210611160303545,-13.2,0,624,1
20210611160303550,-13.2,0,624,1
20210611160303553,-13.2,0,624,1
20210611160303561,-13.2,0,624,1
20210611160303563,-13.2,0,624,1
20210611160303570,-13.2,0,622.5,1
20210611160303573,-13.1,0,622.5,1
20210611160303581,-13.1,0,622.5,1
20210611160303583,-13.1,0,622.5,1
20210611160303591,-13.1,0,622.5,1
20210611160303593,-13.2,0,622.5,1
20210611160303601,-13.2,0,622.5,1
20210611160303603,-13.1,0,622.5,1
20210611160303612,-13.1,0,625,1
20210611160303613,-13.2,0,625,1
20210611160303621,-13.2,0,625,1
20210611160303623,-13.3,0,625,1
20210611160303631,-13.3,0,626,1
20210611160303633,-13.1,0,626,1
20210611160303641,-13.1,0,626,1
20210611160303643,-13.2,0,626,1
20210611160303644,-13.2,0,626,1
20210611160303652,-13.2,0,628,1
20210611160303654,-13.1,0,628,1
20210611160303661,-13.1,0,628,1
20210611160303663,-13.1,0,628,1
20210611160303668,-13.1,0,628,1
20210611160303671,-13.1,0,630.5,1
20210611160303673,-13.2,0,630.5,1
20210611160303681,-13.2,0,630.5,1
20210611160303683,-13.2,0,630.5,1
20210611160303691,-13.2,0,630.5,1
20210611160303693,-13.2,0,630.5,1
20210611160303700,-13.2,0,632.5,1
20210611160303703,-13.2,0,632.5,1
20210611160303710,-13.2,0,630,1
20210611160303713,-13.1,0,630,1
20210611160303721,-13.1,0,630,1
20210611160303723,-13.1,0,630,1
20210611160303731,-13.1,0,630,1
20210611160303733,-13.2,0,630,1
20210611160303741,-13.2,0,625,1
20210611160303743,-13.1,0,625,1
20210611160303745,-13.1,0,625,1
20210611160303751,-13.1,0,625,1
20210611160303754,-13.2,0,625,1
20210611160303761,-13.2,0,626,1
20210611160303763,-13.2,0,626,1
20210611160303771,-13.2,0,626,1
20210611160303773,-13.2,0,626,1
20210611160303781,-13.2,0,629,1
20210611160303783,-13.2,0,629,1
20210611160303791,-13.2,0,629,1
20210611160303793,-13.1,0,629,1
20210611160303801,-13.1,0,630.5,1
20210611160303803,-13.3,0,630.5,1
20210611160303811,-13.3,0,630.5,1
20210611160303813,-13.1,0,630.5,1
20210611160303821,-13.1,0,630.5,1
20210611160303823,-13.2,0,630.5,1
20210611160303832,-13.2,0,633,1
20210611160303833,-13.1,0,633,1
20210611160303841,-13.1,0,632,1
20210611160303843,-13.2,0,632,1
20210611160303844,-13.2,0,632,1
20210611160303851,-13.2,0,632,1
20210611160303853,-13.2,0,632,1
20210611160303861,-13.2,0,632,1
20210611160303863,-13.1,0,632,1
20210611160303868,-13.1,0,632,1
20210611160303871,-13.1,0,632,1
20210611160303873,-13.2,0,632,1
20210611160303880,-13.2,0,632,1
20210611160303883,-13.2,0,632,1
20210611160303891,-13.2,0,632,1
20210611160303893,-13.2,0,632,1
20210611160303900,-13.2,0,632,1
20210611160303903,-13.1,0,632,1
20210611160303911,-13.1,0,630,1
20210611160303913,-13.2,0,630,1
20210611160303921,-13.2,0,630,1
20210611160303923,-13.1,0,630,1
20210611160303931,-13.1,0,631,1
20210611160303933,-13.1,0,631,1
20210611160303940,-13.1,0,631,1
20210611160303943,-13.2,0,631,1
20210611160303945,-13.2,0,631,1
20210611160303951,-13.2,0,631,1
20210611160303954,-13.1,0,631,1
20210611160303961,-13.1,0,633,1
20210611160303963,-13.2,0,633,1
20210611160303971,-13.2,0,633,1
20210611160303973,-13.2,0,633,1
20210611160303980,-13.2,0,633,1
20210611160303983,-13.1,0,633,1
20210611160303991,-13.1,0,633,1
20210611160303993,-13.1,0,633,1
20210611160304000,-13.1,0,633.5,1
20210611160304003,-13.2,0,633.5,1
20210611160304010,-13.2,0,634,1
20210611160304013,-13.1,0,634,1
20210611160304021,-13.1,0,634,1
20210611160304023,-13.2,0,634,1
20210611160304031,-13.2,0,634,1
20210611160304033,-13.2,0,634,1
20210611160304042,-13.2,0,634,1
20210611160304044,-13.2,0,634,1
20210611160304044,-13.2,0,634,1
20210611160304051,-13.2,0,634,1
20210611160304053,-13.2,0,634,1
20210611160304061,-13.2,0,634,1
20210611160304063,-13.2,0,634,1
20210611160304068,-13.2,0,634,1
20210611160304071,-13.2,0,634,1
20210611160304073,-13.2,0,634,1
20210611160304081,-13.2,0,634,1
20210611160304083,-13.2,0,634,1
20210611160304091,-13.2,0,633,1
20210611160304093,-13.1,0,633,1
20210611160304100,-13.1,0,631.5,1
20210611160304103,-13.1,0,631.5,1
20210611160304111,-13.1,0,631.5,1
20210611160304113,-13.1,0,631.5,1
20210611160304121,-13.1,0,631.5,1
20210611160304123,-13.1,0,631.5,1
20210611160304132,-13.1,0,632,1
20210611160304133,-13.1,0,632,1
20210611160304142,-13.1,0,632,1
20210611160304143,-13.1,0,632,1
20210611160304145,-13.1,0,632,1
20210611160304151,-13.1,0,632,1
20210611160304154,-13.1,0,632,1
20210611160304160,-13.1,0,632,1
20210611160304163,-13.1,0,632,1
20210611160304172,-13.1,0,632.5,1
20210611160304173,-13.1,0,632.5,1
20210611160304181,-13.1,0,632.5,1
20210611160304183,-13.1,0,632.5,1
20210611160304191,-13.1,0,634,1
20210611160304194,-13.1,0,634,1
20210611160304201,-13.1,0,634,1
20210611160304203,-13.1,0,634,1
20210611160304211,-13.1,0,636.5,1
20210611160304213,-13.2,0,636.5,1
20210611160304220,-13.2,0,636.5,1
20210611160304223,-13.2,0,636.5,1
20210611160304231,-13.2,0,635.5,1
20210611160304233,-13.2,0,635.5,1
20210611160304241,-13.2,0,635.5,1
20210611160304243,-13.2,0,635.5,1
20210611160304244,-13.2,0,635.5,1
20210611160304252,-13.2,0,635.5,1
20210611160304254,-13.1,0,635.5,1
20210611160304260,-13.1,0,631,1
20210611160304263,-13.1,0,631,1
20210611160304268,-13.1,0,631,1
20210611160304271,-13.1,0,630,1
20210611160304273,-13.1,0,630,1
20210611160304281,-13.1,0,630,1
20210611160304283,-13.1,0,630,1
20210611160304290,-13.1,0,630,1
20210611160304293,-13.1,0,630,1
20210611160304302,-13.1,0,631,1
20210611160304303,-13.1,0,631,1
20210611160304311,-13.1,0,631,1
20210611160304313,-13.1,0,631,1
20210611160304321,-13.1,0,632,1
20210611160304323,-13.1,0,632,1
20210611160304331,-13.1,0,632,1
20210611160304334,-13.1,0,632,1
20210611160304341,-13.1,0,634,1
20210611160304344,-13.1,0,634,1
20210611160304347,-13.1,0,634,1
20210611160304351,-13.1,0,634,1
20210611160304353,-13.3,0,634,1
20210611160304361,-13.3,0,634,1
20210611160304363,-13.2,0,634,1
20210611160304371,-13.2,0,634,1
20210611160304373,-13.2,0,634,1
20210611160304381,-13.2,0,634,1
20210611160304383,-13.2,0,634,1
20210611160304391,-13.2,0,633.5,1
20210611160304394,-13.2,0,633.5,1
20210611160304401,-13.2,0,631.5,1
20210611160304403,-13.2,0,631.5,1
20210611160304410,-13.2,0,631.5,1
20210611160304413,-13.2,0,631.5,1
20210611160304421,-13.2,0,631.5,1
20210611160304423,-13.2,0,631.5,1
20210611160304430,-13.2,0,626.5,1
20210611160304433,-13.2,0,626.5,1
20210611160304441,-13.2,0,626.5,1
20210611160304443,-13.1,0,626.5,1
20210611160304444,-13.1,0,626.5,1
20210611160304451,-13.1,0,627.5,1
20210611160304453,-13.1,0,627.5,1
20210611160304461,-13.1,0,627.5,1
