20210615153840561,0.02124,0.120738,-0.990649
20210615153840561,0.0214194,0.12021,-0.992887
20210615153840561,0.020917,0.122771,-0.992381
20210615153840561,0.0214736,0.120784,-0.991319
20210615153840561,0.0213336,0.120898,-0.992887
20210615153840567,0.0211187,0.122442,-0.99185
20210615153840567,0.0216002,0.120452,-0.991803
20210615153840567,0.0211264,0.120958,-0.992496
20210615153840567,0.0212337,0.12273,-0.992537
20210615153840567,0.0213604,0.120359,-0.99173
20210615153840568,0.021219,0.120834,-0.99233
20210615153840568,0.0211139,0.122703,-0.992611
20210615153840568,0.0213484,0.120417,-0.99145
20210615153840572,0.021314,0.121103,-0.992628
20210615153840573,0.0210698,0.122085,-0.992172
20210615153840674,0.0214696,0.120251,-0.991858
20210615153840771,0.0213289,0.12184,-0.992807
20210615153840873,0.0209087,0.121435,-0.991824
20210615153840975,0.0211257,0.120174,-0.991745
20210615153841071,0.0213331,0.122708,-0.993168
20210615153841173,0.0212761,0.121852,-0.991197
20210615153841275,0.0211225,0.120695,-0.991833
20210615153841371,0.0212187,0.124154,-0.992457
20210615153841473,0.0213331,0.12211,-0.991671
20210615153841575,0.0205656,0.120933,-0.992031
20210615153841671,0.0202809,0.123951,-0.992072
20210615153841773,0.0214467,0.124336,-0.992654
20210615153841875,0.0233111,0.120687,-0.991751
20210615153841971,0.0173636,0.117341,-0.99337
20210615153842073,0.0180242,0.124765,-0.99323
20210615153842181,0.0267592,0.125858,-0.989326
20210615153842271,0.0242394,0.118852,-0.991455
20210615153842373,0.0185982,0.120585,-0.994153
20210615153842475,0.0224521,0.121785,-0.989706
20210615153842571,0.0224988,0.12584,-0.992829
20210615153842673,0.0207732,0.122084,-0.991755
20210615153842775,0.0211112,0.120532,-0.991344
20210615153842871,0.0224621,0.123382,-0.992904
20210615153842973,0.0198587,0.123707,-0.991949
20210615153843075,0.0174111,0.127146,-0.993166
20210615153843171,0.0123106,0.126202,-0.99072
20210615153843273,0.00386023,0.121324,-0.991346
20210615153843375,3.11258e-05,0.122976,-0.992275
20210615153843471,-0.00604018,0.130176,-0.991585
20210615153843573,-0.00726021,0.131339,-0.991072
20210615153843675,-0.0261062,0.13687,-0.99046
20210615153843771,-0.0437093,0.142469,-0.989068
20210615153843873,-0.0739178,0.151184,-0.991696
20210615153843975,-0.106783,0.16541,-0.992251
20210615153844071,-0.142296,0.179564,-0.988306
20210615153844173,-0.165098,0.194995,-0.987138
20210615153844275,-0.169366,0.212804,-0.98148
20210615153844377,-0.168575,0.22422,-0.980544
20210615153844473,-0.158778,0.223772,-0.981331
20210615153844575,-0.0915492,0.205777,-0.978309
20210615153844677,-0.0439891,0.212787,-0.986807
20210615153844779,0.0025458,0.2199,-0.981986
20210615153844875,0.0297953,0.204332,-0.980198
20210615153844977,0.0493896,0.194446,-0.972194
20210615153845073,0.0492249,0.198176,-0.97685
20210615153845175,0.0443735,0.199541,-0.988133
